id,sourceRef,som_bmu_row,som_bmu_col,som_bmu_distance,cluster_size,cluster_avg_reward,reward_avg,reward_count,reward_rank
b525fd3ecea032e7,,12,18,1.225346,17,,,0,6619
b52806bedcda696f,,14,16,1.104341,13,,,0,6620
b52aed207e86e9ec,,11,15,1.127315,26,,,0,6621
b52e3e0b5b42fdb3,,14,12,1.177417,21,,,0,6622
b5361a7aba085723,,4,1,1.011973,11,,,0,6623
b536bf578e3c9e81,,19,4,0.922372,58,,,0,6624
b53c55c6ab1fd0ad,,19,13,1.053309,82,,,0,6625
b5429d1bf65e92e0,,19,7,1.045385,165,,,0,6626
b542f75c190713a3,docs\documents-atlas-index.md#chunk-255,11,19,0.932446,37,,,0,6627
b5519e0fbbfc068e,,8,,1.144004,,,,0,6628
b553f33435492f8b,,9,19,0.729854,70,,,0,6629
b558ab7c4a435751,,9,15,1.039037,19,,,0,6630
b558ee9e6c17e270,,10,13,1.039366,65,,,0,6631
b55d7967b0c66ec6,,19,18,0.953185,196,,,0,6632
b55f428f9ed60f27,docs\documents-atlas-index.md#chunk-692,14,19,1.06896,121,,,0,6633
b563d871dbf3aba5,docs\documents-atlas-index.md#chunk-1214,10,15,1.022966,33,,,0,6634
b56cced80d1a06ed,,17,3,1.138703,25,,,0,6635
b57ace5d31c8c203,,11,12,1.108594,53,0.9900000000000001,,0,6636
b5861426381c3e12,,19,6,0.991995,170,,,0,6637
b5931fd43b97acd9,,14,13,1.075644,13,,,0,6638
b5982d79186634e5,,19,18,0.923548,196,,,0,6639
b59d81595754d824,,19,12,0.910466,127,,,0,6640
b59e62807e4c6032,,19,6,0.991193,170,,,0,6641
b5add5620834ae52,,1,15,0.915488,9,,,0,6642
b5ae096c97b6eff6,,17,19,1.045726,34,,,0,6643
b5aff9300a58b4a7,docs\documents-atlas-index.md#chunk-229,1,19,1.062925,95,,,0,6644
b5dd09462523e628,,,15,0.961825,,,,0,6645
b5e55470e53e800f,,9,8,1.063767,17,,,0,6646
b5f9fdb40166c084,,,13,0.993621,,,,0,6647
b5fd7222963e57e5,,19,15,1.120446,77,,,0,6648
b6101a84a4a4e4ad,,19,12,1.011318,127,,,0,6649
b61bdd802cb37f08,,13,,1.047783,,,,0,6650
b61d1d7b908456b9,,19,18,0.97581,196,,,0,6651
b61da9465872e981,,12,13,0.935242,61,,,0,6652
b61e44969d85e8f4,,19,13,0.950418,82,,,0,6653
b61f2c129df7c11d,,13,11,1.11469,14,,,0,6654
b62a52edcfb15208,,16,12,1.136873,12,,,0,6655
b62e13bfb613ae8b,,19,13,1.085801,82,,,0,6656
b62f68f700582d74,,15,14,1.006304,18,,,0,6657
b639508e231ea342,,19,8,0.97012,183,,,0,6658
b63b861da2c4db5b,,12,13,1.024795,61,,,0,6659
b641505ab699e3cb,,14,19,0.970574,121,,,0,6660
b6482ba3d653159d,,15,11,0.993331,13,,,0,6661
b6488e69632d33a1,,19,7,0.991159,165,,,0,6662
b648961762ca7882,,19,7,0.951261,165,,,0,6663
b64d71d45057a46c,,19,14,0.914492,76,,,0,6664
b65304eef7984dc9,,14,19,0.988946,121,,,0,6665
b662136e376a0324,,19,7,1.065761,165,,,0,6666
b6673c841175e985,,19,12,0.90855,127,,,0,6667
b669839fa89c356c,,14,18,0.947734,16,,,0,6668
b66bbf263a88244a,docs\documents-atlas-index.md#chunk-29,10,16,1.026918,18,,,0,6669
b66c194a25147dc7,,15,19,0.924475,54,,,0,6670
b66f5f0d0890c78d,,19,14,1.059676,76,,,0,6671
b670cc327a4f69be,docs\documents-atlas-index.md#chunk-1268,19,5,1.092382,196,,,0,6672
b684ba64870f7f02,,19,4,0.903908,58,,,0,6673
b68be63ddb8e048c,,19,5,1.104349,196,,,0,6674
b68ea1274d28be2e,,1,19,0.990644,95,,,0,6675
b694556e4b91c9de,docs\documents-atlas-index.md#chunk-251,14,19,0.823289,121,,,0,6676
b69ad71c70fe6fe6,docs\documents-atlas-index.md#chunk-406,15,19,1.056807,54,,,0,6677
b6a1d4f5f83f8312,,1,14,1.09111,15,,,0,6678
b6b10204c626c77d,docs\documents-atlas-index.md#chunk-538,2,9,0.985482,22,,,0,6679
b6bdf32978a5b152,,,17,1.053296,,,,0,6680
b6be9ce93238e57b,,,15,1.075786,,,,0,6681
b6bf0d447c5363cc,,19,19,1.094033,235,,,0,6682
b6c03f4bbe9f0c06,,5,,1.054256,,,,0,6683
b6c20f10e5c1d0bf,,4,7,1.178734,3,,,0,6684
b6d3cc420d2bfe6a,,2,15,1.019942,5,,,0,6685
b6d8c65d2029b8aa,,3,19,0.982028,24,,,0,6686
b6d9203494cb2206,,,,1.016189,,,,0,6687
b6d9510723bb4745,,,,1.049471,,,,0,6688
b6d9c9db6def943f,,2,19,1.131853,29,,,0,6689
b6d9de9fd9b36b15,,7,11,1.007905,10,,,0,6690
b6da3bb087bd1580,,6,,1.131929,,,,0,6691
b6db06a76a4670f8,,18,18,1.053504,45,,,0,6692
b6dc65aec610d529,,,9,1.061178,,,,0,6693
b6e6a2c7bac50fb9,,7,15,1.089033,6,,,0,6694
b6ebb6f82e27b167,,,15,0.979836,,,,0,6695
b6effc10184664c8,,5,1,1.124224,15,,,0,6696
b6f456039fdfd925,,,,1.050383,,,,0,6697
b6f7dd06fd009d18,docs\documents-atlas-index.md#chunk-263,2,10,0.95755,27,,,0,6698
b6f9d1b5d6c1c4a9,,,15,1.049111,,,,0,6699
b6ff78712f4475bc,,16,19,1.082218,43,,,0,6700
b70283191a2144c1,,14,18,1.037676,16,,,0,6701
b7033d8c5eda498e,,12,14,1.075739,60,,,0,6702
b70527c8cd67ffe8,,19,12,1.006876,127,,,0,6703
b70735cbbd7f5abb,,14,19,1.01313,121,,,0,6704
b70a482aca24b2bc,,19,19,1.031311,235,,,0,6705
b70f8a48dc65db69,,13,5,0.940825,5,,,0,6706
b71cdaa5d570be7a,docs\CI_VENDOR_WHEELS.md#chunk-1,10,12,1.060608,28,,,0,6707
b71d178ae332900a,docs\documents-atlas-index.md#chunk-688,19,15,1.067444,77,,,0,6708
b7235cdb0c46f950,,17,11,1.115367,76,,,0,6709
b7245bffbc59c20c,,16,10,1.085063,101,,,0,6710
b7350e757e4b88b7,,19,5,1.011566,196,,,0,6711
b73bb5f56a4ecc7c,,1,19,1.108974,95,,,0,6712
b73d5751d447bfee,docs\documents-atlas-index.md#chunk-689,19,19,0.957093,235,,,0,6713
b76429cd0226763b,,16,19,0.907354,43,,,0,6714
b76ca5040a86a52f,,1,19,0.987584,95,,,0,6715
b777b8f15e2f333e,,19,5,1.020875,196,,,0,6716
b77a7626dc5f70ea,,19,6,1.023223,170,,,0,6717
b77d071e865a9542,docs\documents-atlas-index.md#chunk-988,19,8,1.017888,183,,,0,6718
b785fb0ea2e44106,,11,12,1.097174,53,0.9900000000000001,,0,6719
b78e38cc0f645cc6,,15,19,0.970547,54,,,0,6720
b78f0ce518596f7b,,19,18,1.02478,196,,,0,6721
b790d5201df7bc1f,,7,19,0.993943,15,,,0,6722
b7ad8a9fd97147a8,,5,3,1.022697,13,,,0,6723
b7afaac9d4b692bd,docs\documents-atlas-index.md#chunk-1162,12,,1.168097,,,,0,6724
b7b061c90d5995c1,,,19,1.008483,,,,0,6725
b7b06ba319613940,,,9,0.979576,,,,0,6726
b7b4d1efe56a524d,,6,19,1.143819,38,,,0,6727
b7b6ef5027facc77,,9,12,1.099784,28,,,0,6728
b7b7c05202b1e6f3,docs\documents-atlas-index.md#chunk-293,1,17,1.073826,24,,,0,6729
b7b8f813ccc4ba69,,3,13,0.952699,8,,,0,6730
b7bb3f3dcf9448de,,6,2,1.084615,7,,,0,6731
b7bb99d03d1da1cc,,19,13,1.14309,82,,,0,6732
b7bc4aaac0051bfc,,7,7,1.180715,7,,,0,6733
b7c4f5ef9e2fc62a,,1,18,1.076148,30,,,0,6734
b7d28f0c96a8e4a0,docs\documents-atlas-index.md#chunk-60,,,1.03183,,,,0,6735
b7d51c6e57f8bcbf,,11,14,1.092906,30,,,0,6736
b7d553392c1f6ed6,,1,19,1.054573,95,,,0,6737
b7d6d2f64941b45c,,,19,0.842624,,,,0,6738
b7daefc6ceed3a87,,13,,0.972605,,,,0,6739
b7dc4955dcc3b467,,1,7,1.031223,9,,,0,6740
b7ea70039a40bc64,docs\documents-atlas-index.md#chunk-842,1,15,0.992047,9,,,0,6741
b7f5e5d94908b6d2,,,16,0.992086,,,,0,6742
b7fb2d126f7b9b67,,5,,0.992154,,,,0,6743
b803500f4543a452,,19,12,0.985678,127,,,0,6744
b806f82cae5f8f92,,19,5,1.023315,196,,,0,6745
b8077820d9c657ea,,19,19,0.850041,235,,,0,6746
b81266d83d437e84,docs\documents-atlas-index.md#chunk-1143,12,15,0.916926,22,,,0,6747
b817d33772529210,,10,15,0.899881,33,,,0,6748
b81ee0dba05970c1,,19,13,1.08179,82,,,0,6749
b81fe71d4718669b,,11,19,0.974306,37,,,0,6750
b82021d1b4a77615,,18,12,0.960522,53,,,0,6751
b8240a973e25ebe3,,12,13,1.044951,61,,,0,6752
b8240d9a858f016a,,16,15,1.027025,43,,,0,6753
b828c850bdf0e900,,11,13,1.011033,19,,,0,6754
b82fa613deccd2f2,,19,6,1.11288,170,,,0,6755
b8363d36bd9622fd,,19,19,1.039324,235,,,0,6756
b851db93f691e17c,,9,12,0.975351,28,,,0,6757
b8524f97fa4773c1,,19,8,0.971467,183,,,0,6758
b8527ef1aeceea27,docs\documents-atlas-index.md#chunk-932,15,5,1.049274,14,,,0,6759
b852a06748412625,,10,16,0.885955,18,,,0,6760
b85a3c924c0c0da2,,19,1,1.025674,75,,,0,6761
b85d459b8498e956,,19,13,0.901477,82,,,0,6762
b860999152edb7f3,,19,14,0.918216,76,,,0,6763
b875495b9e9b3e23,,19,6,1.019437,170,,,0,6764
b87626cc209b6edd,,16,19,0.917925,43,,,0,6765
b87f47aa5151c57d,,19,15,0.934774,77,,,0,6766
b884c2155345b905,,9,14,0.889459,22,,,0,6767
b88749ec5762dee4,,15,15,0.94013,13,,,0,6768
b88bd17696ce55bb,,19,18,0.988542,196,,,0,6769
b88caa2cbb490b6b,,12,3,1.015324,4,,,0,6770
b88df9263a14ff48,,1,19,0.940682,95,,,0,6771
b88f2a9dfd5c9133,,18,6,1.053921,26,,,0,6772
b893f6f502ac9469,,13,14,1.02275,20,,,0,6773
b8966308ad60d68b,,13,13,0.994881,35,,,0,6774
b89968ddf3e79ebd,docs\documents-atlas-index.md#chunk-335,14,19,0.906423,121,,,0,6775
b89a56ba338f30c7,docs\documents-atlas-index.md#chunk-231,19,15,0.983231,77,,,0,6776
b89c248ff46bda97,,19,8,0.973589,183,,,0,6777
b89da1be44f161ef,docs\documents-atlas-index.md#chunk-165,16,19,0.942036,43,,,0,6778
b8ad1b48ba729917,docs\documents-atlas-index.md#chunk-253,6,4,0.912885,14,,,0,6779
b8b00128d74c51fa,,16,19,1.162966,43,,,0,6780
b8bb59d169a8d82d,docs\documents-atlas-index.md#chunk-264,,19,1.072422,,,,0,6781
b8bb6b85ce8cfb55,,3,9,0.996481,17,,,0,6782
b8bfe5032ea2b1eb,,1,19,1.122823,95,,,0,6783
b8c9130d05b6e7e6,,17,19,1.012018,34,,,0,6784
b8cc49c6fa08f3ec,,19,17,1.181009,49,,,0,6785
b8cd5124e59a935e,,10,7,1.067477,12,,,0,6786
b8db1630e48189ac,,19,18,1.031276,196,,,0,6787
b8e485838989e7f2,,,15,0.93287,,,,0,6788
b8f0182dfe2ce824,,,2,1.049709,,,,0,6789
b8f0ca53e086e8dd,,3,13,1.041697,8,,,0,6790
b8f297c65f4c3df7,,,18,1.114299,,,,0,6791
b8f9589edb899666,docs\documents-atlas-index.md#chunk-55,,3,0.896516,,,,0,6792
b8fb4771b4deb523,,11,8,1.049734,7,,,0,6793
b9007c912ea68e92,,11,13,0.987219,19,,,0,6794
b9014d367405ab0a,docs\documents-atlas-index.md#chunk-204,10,13,0.91651,65,,,0,6795
b903b740b11656b1,,11,16,1.027353,16,,,0,6796
b90b5703eaa40fc3,,19,19,1.089172,235,,,0,6797
b90e2008db3a480d,docs\documents-atlas-index.md#chunk-384,19,6,1.054912,170,,,0,6798
b91527b6f05715da,docs\documents-atlas-index.md#chunk-161,19,17,0.853657,49,,,0,6799
b91bc83636000791,,11,15,1.002249,26,,,0,6800
b921dc5ef2238b9d,,10,16,0.987207,18,,,0,6801
b92382e3dd1ea447,,19,8,0.944187,183,,,0,6802
b9287465aef9119b,,14,18,0.905928,16,,,0,6803
b928e55238d9ff74,,10,13,0.864376,65,,,0,6804
b92a243879deaf47,,13,12,1.030986,22,,,0,6805
b92a3b98f6bdeaa6,,17,,1.047475,,,,0,6806
b92a638e0840915f,,16,19,0.929183,43,,,0,6807
b92ffd0e1574ca30,docs\documents-atlas-index.md#chunk-52,10,12,1.096158,28,,,0,6808
b930ee2438a389f4,docs\documents-atlas-index.md#chunk-1007,11,14,1.011976,30,,,0,6809
b931117b842f930d,,14,15,1.006496,11,,,0,6810
b933e83760bab0da,docs\documents-atlas-index.md#chunk-243,15,18,1.061887,23,,,0,6811
b94273df6fa3805e,,14,19,0.951356,121,,,0,6812
b957f18a18cf2560,,19,6,0.995115,170,,,0,6813
b962f5479cadf8f3,,19,6,1.077208,170,,,0,6814
b96ad0043e8cc7a6,,19,6,1.031781,170,,,0,6815
b9777afa8402586c,,15,15,1.018773,13,,,0,6816
b98fb78cb1e8b8a3,docs\documents-atlas-index.md#chunk-884,13,13,1.033285,35,,,0,6817
b99529292f65b76b,,12,15,0.94738,22,,,0,6818
b99def66bfa85526,,12,,0.932252,,,,0,6819
b9a87a2a9d353f07,,2,,0.871349,,,,0,6820
b9aa90f56d5004d5,,17,18,1.0887,20,,,0,6821
b9abfa101d1d989b,,7,,1.104909,,,,0,6822
b9b77ec269579262,,,9,0.921142,,,,0,6823
b9bd2d6775fe262a,,6,,1.095655,,,,0,6824
b9bd566e2c681e14,,3,1,0.960965,14,,,0,6825
b9bf8cf316679c19,,6,10,0.940509,6,,,0,6826
b9c2c1cdc3a62a95,,8,14,1.059194,18,,,0,6827
b9da1a092cff44eb,,6,,1.142807,,,,0,6828
b9e5ac2151ebe455,,10,11,1.142717,28,,,0,6829
b9ecc5e4285cad62,,,15,1.026304,,,,0,6830
b9f0de86ae99fd9a,,2,12,0.914764,3,,,0,6831
b9f332e5574a1f0c,,,19,1.041413,,,,0,6832
b9f49e5ba7728ee7,,2,8,0.967558,8,,,0,6833
b9f788672e9c4ad7,,,,1.042403,,,,0,6834
b9fc06b93c4ae03a,,,15,1.172039,,,,0,6835
b9ff90c582712a50,,,15,0.989248,,,,0,6836
b9ff981d51c846bd,,16,19,1.014272,43,,,0,6837
ba13d4d27baccad4,,15,16,1.092796,22,,,0,6838
ba2c89e6b0eb7482,docs\documents-atlas-index.md#chunk-1040,19,14,1.004967,76,,,0,6839
ba2ec55719c02dcf,docs\documents-atlas-index.md#chunk-1252,18,19,0.875774,56,,,0,6840
ba32bf03f452848a,,11,12,1.055012,53,0.9900000000000001,,0,6841
ba33f2ab853ee528,,18,13,1.088158,53,,,0,6842
ba34a29bdaad6321,,19,6,1.086613,170,,,0,6843
ba42bc73322b94c8,docs\documents-atlas-index.md#chunk-872,19,5,1.021933,196,,,0,6844
ba4b51dd091dfac0,,19,14,1.042623,76,,,0,6845
ba5b1c76d6347e80,,12,5,0.997224,5,,,0,6846
ba6586171bf7d275,,19,19,0.988111,235,,,0,6847
ba665574e70f6dc6,,19,19,0.972952,235,,,0,6848
ba78edb647a09de8,docs\documents-atlas-index.md#chunk-1256,18,19,0.993708,56,,,0,6849
ba84f71d9322a1fa,docs\documents-atlas-index.md#chunk-1033,19,19,0.989062,235,,,0,6850
ba9a8d6b34c822a8,,19,18,0.938419,196,,,0,6851
baa559951fbff54b,,,19,1.042716,,,,0,6852
baa7fce5fa5bb4b9,,1,12,1.157146,6,,,0,6853
bab24efae8e73e52,,3,9,1.099226,17,,,0,6854
bab571d50b956160,,,19,1.021971,,,,0,6855
bab9826819ba9abd,,18,19,0.920446,56,,,0,6856
babc7e5a82b39dde,,19,19,1.013959,235,,,0,6857
bac6f46cab821023,,2,17,1.066549,9,,,0,6858
bad0b4a60b9fd823,,,16,0.992241,,,,0,6859
bada95c14648f6a0,,19,16,1.021945,49,,,0,6860
bae2efb29807b992,,,15,0.981125,,,,0,6861
bae7b1e0e59d723b,,,19,1.048888,,,,0,6862
bb007e5ee0e7db4b,,12,13,1.087412,61,,,0,6863
bb03d8714d7ad3a2,,19,6,1.029629,170,,,0,6864
bb077e297d815b4e,,19,19,0.979656,235,,,0,6865
bb09602608a98397,,19,19,0.84236,235,,,0,6866
bb0abc77d1fa2f74,,15,,0.946415,,,,0,6867
bb0d820cb838c75d,,19,15,0.976734,77,,,0,6868
bb17c02407211d66,,5,19,0.952935,21,,,0,6869
bb1a0221b8c5ca74,,19,18,1.020789,196,,,0,6870
bb1a24085f1191c4,,19,19,0.956002,235,,,0,6871
bb248f802a89eab3,,19,19,1.057738,235,,,0,6872
bb2ac16b67a568da,,18,19,0.802955,56,,,0,6873
bb3290cb19b6531b,,18,19,0.861747,56,,,0,6874
bb39b9494b2d6144,,19,5,0.933649,196,,,0,6875
bb3e04b7006cc6ea,,19,17,0.927011,49,,,0,6876
bb40e2b95d443d46,,5,19,0.94213,21,,,0,6877
bb447a9418ab3427,,19,14,1.026222,76,,,0,6878
bb5960b857090b02,,16,15,0.91442,43,,,0,6879
bb5cde918f7dc4b9,,19,,1.060169,,,,0,6880
bb6414dcace0e8d5,,18,18,1.031813,45,,,0,6881
bb6b28e414c62c04,,19,18,0.994308,196,,,0,6882
bb7674398efa9634,,18,15,1.036158,24,,,0,6883
bb79f838eef1926f,,13,19,1.021144,52,,,0,6884
bb7f66e4d07f98d3,,19,15,0.968592,77,,,0,6885
bb84a26b51873daf,,13,19,0.792581,52,,,0,6886
bb8ecc204538d7a8,docs\documents-atlas-index.md#chunk-652,19,18,1.063638,196,,,0,6887
bb8f820d98f4f6ab,,19,19,0.849101,235,,,0,6888
bbaaa5ccaba4faa1,,,16,1.213188,,,,0,6889
bbaaff0456b8e721,,2,13,1.138516,2,,,0,6890
bbb3077dadf8e7eb,docs\documents-atlas-index.md#chunk-350,19,19,1.056959,235,,,0,6891
bbbb0dd6627245e8,,19,17,1.038569,49,,,0,6892
bbc141886b4e8360,,,,0.999882,,,,0,6893
bbc38d9d1171320d,,2,1,1.074018,17,,,0,6894
bbcecb0267e1f34f,,,17,1.175351,,,,0,6895
bbe44c45bda4c63e,,2,9,1.046315,22,,,0,6896
bbe5aa3177319a29,,2,14,0.940065,1,,,0,6897
bbe8fa7019ea88e5,,19,18,1.211284,196,,,0,6898
bbee7f90f3f353a7,,10,,1.127188,,,,0,6899
bbf7495e5653a720,,,16,0.972969,,,,0,6900
bbfe7dc5db0e40d5,,13,,1.166741,,,,0,6901
bc1146c6bba3af9a,,19,19,1.020144,235,,,0,6902
bc1e25f288a8ad38,,19,14,0.919408,76,,,0,6903
bc3134d14b356150,,18,15,1.010415,24,,,0,6904
bc35b8921fdd27f5,,18,19,1.008331,56,,,0,6905
bc39f1bdeff63672,docs\documents-atlas-index.md#chunk-125,14,19,1.121788,121,,,0,6906
bc3ab300959d8a8b,,19,,0.973687,,,,0,6907
bc3b6d201dacafb0,,17,,1.141475,,,,0,6908
bc4127c42b5ab586,,19,13,0.956376,82,,,0,6909
bc4c94a9f97359d8,docs\documents-atlas-index.md#chunk-361,19,17,0.886,49,,,0,6910
bc557ccab14fdd14,,16,10,1.106526,101,,,0,6911
bc62cf0eb3dc342a,,14,5,1.2092,5,,,0,6912
bc67179e8edcc40a,,19,19,1.052653,235,,,0,6913
bc72ec2996fb043b,,19,18,1.08295,196,,,0,6914
bc7556d63961de60,,19,14,0.927719,76,,,0,6915
bc81d84748a0a6cb,docs\documents-atlas-index.md#chunk-784,18,19,0.842729,56,,,0,6916
bc86d38abd43acfc,,12,19,0.989651,84,,,0,6917
bc8a902d09a4bf6a,,19,19,0.951014,235,,,0,6918
bc91b551c6eeaf48,,11,12,1.046047,53,0.9900000000000001,,0,6919
bc981b5fa049000d,,19,15,1.009885,77,,,0,6920
bca2958bc1c44934,docs\documents-atlas-index.md#chunk-69,16,18,1.094912,13,,,0,6921
bca5d8fad5b1ee6a,,,18,1.066197,,,,0,6922
bca9650f58e898fc,,19,19,0.89073,235,,,0,6923
bcb7c8a305785698,,,19,0.847441,,,,0,6924
bcc52e690753f068,,2,11,0.940211,10,,,0,6925
bcd0ad3c84e65915,docs\documents-atlas-index.md#chunk-768,8,13,1.118871,8,,,0,6926
bcd59a05da77de25,,2,10,0.890655,27,,,0,6927
bcda19dca9ae98d8,,18,18,1.107357,45,,,0,6928
bce80fce8b26c76f,docs\documents-atlas-index.md#chunk-818,1,13,1.0691,20,,,0,6929
bcea94987f0a0374,,2,,1.070514,,,,0,6930
bcf74a6ba58201a4,,2,1,1.084975,17,,,0,6931
bd0b40ca395c61d4,,19,15,0.941288,77,,,0,6932
bd17c5adcef24bc7,,14,19,1.084108,121,,,0,6933
bd2575ffab1d5909,,19,8,1.061925,183,,,0,6934
bd3311f1dd6dcc8e,,19,13,1.145203,82,,,0,6935
bd3a3b21b0a52a10,docs\documents-atlas-index.md#chunk-639,11,,1.019,,,,0,6936
bd423ce03e3ef695,docs\documents-atlas-index.md#chunk-836,17,10,1.067645,30,,,0,6937
bd442f5db0ae85fd,,19,18,1.055644,196,,,0,6938
bd4968a81e3b0e34,,15,14,1.058097,18,,,0,6939
bd518d0aafaeb37f,,19,19,1.189663,235,,,0,6940
bd5af0bbb694e61d,,19,15,1.107307,77,,,0,6941
bd5ca0c0a1350547,,19,16,1.06322,49,,,0,6942
bd5d76dcc5e1cdf9,,19,18,1.042888,196,,,0,6943
bd6a55b7568efe56,,19,13,0.949691,82,,,0,6944
bd747087e97bd6cc,,19,17,0.874984,49,,,0,6945
bd7b6824ad319151,,19,13,1.079207,82,,,0,6946
bd7c2349fae60e64,,13,,1.050105,,,,0,6947
bd7c75feb7546670,,19,15,1.038415,77,,,0,6948
bd7dd3727003ff93,,1,19,1.044596,95,,,0,6949
bd8109e797bbc87d,,18,16,0.878602,49,,,0,6950
bd876031529c3fa9,,19,19,0.880909,235,,,0,6951
bd9b57a1b3be6878,,19,14,0.98429,76,,,0,6952
bda329011f617edd,,19,19,0.969051,235,,,0,6953
bda75c8e7eae984c,,1,,1.058539,,,,0,6954
bdac9a7698bded78,,9,,1.073416,,,,0,6955
bdc8bc3e741cd4b7,,1,,1.219263,,,,0,6956
bdcd1c1de4e961f1,,6,1,1.154331,19,,,0,6957
bdce21de0f119770,,18,18,1.210878,45,,,0,6958
bdd7a44008875278,,,19,0.863294,,,,0,6959
bddf65e841cc9a9a,,19,18,1.023622,196,,,0,6960
bdee3356abc46d91,,9,,1.105887,,,,0,6961
bdf9b5962fde9508,,,19,1.059621,,,,0,6962
bdfa628763f9f13e,,19,18,0.980285,196,,,0,6963
bdfb9a1cdc485f2a,docs\documents-atlas-index.md#chunk-217,8,3,1.081838,7,,,0,6964
bdff05fe7bba64cb,,18,18,1.102555,45,,,0,6965
bdff9180d6eaef4e,,11,8,1.12484,7,,,0,6966
be0cc3160399df88,,12,14,1.021519,60,,,0,6967
be114c9c0f4b4a56,,19,1,1.119405,75,,,0,6968
be1ba15be0707283,,19,18,1.129014,196,,,0,6969
be1e035d0a1a7e33,,19,19,1.143081,235,,,0,6970
be240ed1a6f19c44,,15,12,1.107702,14,,,0,6971
be32f707b21387e0,,18,19,0.99317,56,,,0,6972
be3aeb78a748d7f5,,19,12,1.109615,127,,,0,6973
be3eb9c73edcbe86,,17,,1.130349,,,,0,6974
be490aa45dbd409a,,18,16,1.069766,49,,,0,6975
be4adeee9d02e0b9,,19,18,1.19821,196,,,0,6976
be4eb76c21d040a8,,18,19,0.937803,56,,,0,6977
be530d46239ac712,,18,11,1.01532,40,,,0,6978
be57779633c64f22,,18,19,0.880243,56,,,0,6979
be5d3bf46f4e44b1,,19,16,1.114302,49,,,0,6980
be5da68b5b529b4d,,13,19,0.956817,52,,,0,6981
be5dd817576318f1,,19,18,0.936277,196,,,0,6982
be62e68d0c40e0a5,,14,19,1.060224,121,,,0,6983
be70a5bef625e672,,18,12,1.062285,53,,,0,6984
be75a9489f7daf47,,1,19,0.981609,95,,,0,6985
be769b9c15a99e65,,18,19,1.019092,56,,,0,6986
be77f8703ef12446,,14,18,1.052386,16,,,0,6987
be9251e0811f2d8f,,18,16,0.974363,49,,,0,6988
bea400512a904469,,,19,0.968358,,,,0,6989
bea720ab02a86bc6,,17,19,1.003175,34,,,0,6990
bea758b53756f012,,,15,0.981381,,,,0,6991
bea7a3bf9982dfc2,,,16,1.059886,,,,0,6992
bebc0c4d656035a1,,19,18,1.107986,196,,,0,6993
bed24498200c9386,,,19,1.066095,,,,0,6994
bed4452609b5ebce,,19,19,0.92378,235,,,0,6995
bedc4a6a08233972,,3,,1.073843,,,,0,6996
bee1e4d460b296ac,,17,18,0.981513,20,,,0,6997
bef34f1b88447e89,,3,9,1.012259,17,,,0,6998
befc92de496adca0,,18,18,1.142844,45,,,0,6999
bf089e0db527e4ad,,19,19,1.053389,235,,,0,7000
bf0988385c89227a,docs\documents-atlas-index.md#chunk-451,19,19,0.806409,235,,,0,7001
bf16e29aa8a442b5,,18,19,0.972173,56,,,0,7002
bf1c08011226fe62,,19,19,1.015277,235,,,0,7003
bf1ce907941dd4b7,,19,18,1.069109,196,,,0,7004
bf207d27d9c3d55d,,19,18,1.046818,196,,,0,7005
bf20c5a1b4a6e11c,,19,16,1.155429,49,,,0,7006
bf279d0cbaab6ce3,,15,,1.069933,,,,0,7007
bf2a6e701a85ecbe,,19,19,0.996531,235,,,0,7008
bf2b964cae70751c,docs\documents-atlas-index.md#chunk-62,19,19,0.998578,235,,,0,7009
bf3e6eb7330af60d,,19,14,1.045939,76,,,0,7010
bf401f6bf7ceb74e,,19,14,1.13717,76,,,0,7011
bf41e6111c855b14,,5,19,0.911758,21,,,0,7012
bf4241f3e5a69812,,18,14,1.023709,36,,,0,7013
bf45fb68b6dd5fd1,docs\documents-atlas-index.md#chunk-1243,18,,1.066768,,,,0,7014
bf466b54705d2b15,,19,,0.96923,,,,0,7015
bf4abf760307c71c,,12,12,1.060476,14,,,0,7016
bf5cb9470ace6db9,,18,19,1.015667,56,,,0,7017
bf64a2306b40f41f,,1,19,0.905543,95,,,0,7018
bf698e62bc2ef31b,,17,7,1.085875,7,,,0,7019
bf6df1a75bad1e08,,17,,1.072869,,,,0,7020
bf7236449d939e93,docs\documents-atlas-index.md#chunk-1106,19,19,0.902115,235,,,0,7021
bf72ee510bf61f35,,10,13,1.090101,65,,,0,7022
bf74bf2438a0b6a2,,19,18,1.085209,196,,,0,7023
bf7d9d4db536c479,,16,10,1.004431,101,,,0,7024
bf80beeb4d8723ac,,14,19,1.114187,121,,,0,7025
bf83970f8a7f0e37,,14,19,1.043887,121,,,0,7026
bf896383e68637e2,,19,17,0.839397,49,,,0,7027
bf91afd2600853b6,,19,16,1.00777,49,,,0,7028
bf981cf800bf9d4f,docs\documents-atlas-index.md#chunk-934,19,18,1.061309,196,,,0,7029
bfadadf4d8a5a938,,12,,1.0902,,,,0,7030
bfbb2f61fa3be997,,11,2,1.099486,6,,,0,7031
bfc0fabddebe6ec2,,13,,1.228717,,,,0,7032
bfdbf51c77ba6730,,19,18,1.199401,196,,,0,7033
bfdd2980499a27d0,,19,18,1.041788,196,,,0,7034
bff4c63e53af6d94,,,19,1.132684,,,,0,7035
bff55d3e17d2865d,,3,,1.083895,,,,0,7036
bffbc0077b37d967,,,17,0.911759,,,,0,7037
